iter,wall_time_s,mass_kg,global_max_fi,global_mean_fi,n_mystran_fail,zone0_max_fi,zone1_max_fi,zone2_max_fi,zone3_max_fi,zone4_max_fi,zone5_max_fi,zone6_max_fi,zone7_max_fi,zone0_thickness_scale,zone1_thickness_scale,zone2_thickness_scale,zone3_thickness_scale,zone4_thickness_scale,zone5_thickness_scale,zone6_thickness_scale,zone7_thickness_scale,zone0_ply_0,zone0_ply_45,zone0_ply_-45,zone0_ply_90,zone1_ply_0,zone1_ply_45,zone1_ply_-45,zone1_ply_90,zone2_ply_0,zone2_ply_45,zone2_ply_-45,zone2_ply_90,zone3_ply_0,zone3_ply_45,zone3_ply_-45,zone3_ply_90,zone4_ply_0,zone4_ply_45,zone4_ply_-45,zone4_ply_90,zone5_ply_0,zone5_ply_45,zone5_ply_-45,zone5_ply_90,zone6_ply_0,zone6_ply_45,zone6_ply_-45,zone6_ply_90,zone7_ply_0,zone7_ply_45,zone7_ply_-45,zone7_ply_90,zone0_total_plies,zone1_total_plies,zone2_total_plies,zone3_total_plies,zone4_total_plies,zone5_total_plies,zone6_total_plies,zone7_total_plies
49,1.6401705741882324,72.16208818485094,0.8007459726977091,0.31242165943646794,0,0.8000390849100151,0.8000131020979436,0.8003913924931073,0.799952332416141,0.8007459726977091,0.800120999862494,0.800123032027209,0.8000513043790388,1.2334607532561659,0.9712056584874048,0.8347143025669113,0.7056684363295523,0.7751145723900383,0.9467992134150733,1.0087147876926612,1.557606692237387,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
50,1.6523244380950928,72.1685151346189,0.8002484528264254,0.3123613833895758,0,0.7999287610237997,0.7999719603762955,0.8002484528264254,0.7998058575559579,0.8001643204097652,0.8000278014264052,0.8000325441717997,0.8000387652294928,1.2334908843202583,0.971213611507193,0.8349184906368575,0.705647412886199,0.7754759563329129,0.9468708150242185,1.0087923528334146,1.5576566372649694,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
51,1.6855688095092773,72.169159439242,0.8023331870597651,0.312379685911592,0,0.79998323775324,0.7999471699803772,0.8006329508176862,0.8023331870597651,0.7991130340294785,0.8000464772185678,0.8000382358837007,0.7999588040385013,1.2334359639279135,0.9711965912170659,0.8350481392986285,0.7055617903153429,0.7755555979122302,0.946887267748768,1.0088128717781901,1.5576943765881033,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
52,1.80586576461792,72.17980192182901,0.800110538839495,0.31225065640588373,0,0.800030833424699,0.800110538839495,0.79869559317417,0.7980404324019856,0.800002794976414,0.7998188296739951,0.7998405972807376,0.7999914717807992,1.2334230419541699,0.9711645235077085,0.8353784795502388,0.7065906700897358,0.7751256657724829,0.946914773177832,1.008836979810466,1.5576542698896254,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
53,1.6450738906860352,72.16310214727552,0.8007066026513502,0.3124157453594753,0,0.8000378040083114,0.8000132702101833,0.8003271985712451,0.799859645421098,0.8007066026513502,0.8001157587988661,0.800117025489246,0.8000520866613652,1.2334468111144734,0.9712316181323254,0.8346974336809408,0.7057252874758813,0.7751270198087039,0.9468075526414849,1.0087364727117945,1.5576459673789675,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
54,1.648984432220459,72.16854543435845,0.8002163248336007,0.3123567656222632,0,0.7999118228142126,0.7999498118915636,0.8002163248336007,0.7997670432967408,0.8001426649194223,0.8000525762115772,0.800045714637677,0.7999483514586861,1.2334759543854104,0.9712396734121437,0.8348681285607674,0.7056633801161661,0.775469336563285,0.9468760534571417,1.008810252636319,1.5576966752402361,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
55,1.649367332458496,72.16807539292266,0.8002782847433267,0.3123565719525673,0,0.7999824570942193,0.7999466656524795,0.8002782847433267,0.7998958215229612,0.8001067948809049,0.8000208122534257,0.7999704767009325,0.8000176033049787,1.233407976611414,0.9712092079858643,0.8349810052538859,0.7055606369820144,0.7755384817322944,0.946907167929469,1.0088390760083088,1.5576463922645576,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
56,1.7608397006988525,72.1690819610084,0.8023836730341574,0.3123810670941545,0,0.8000438071448941,0.8000213244033756,0.8006366789446787,0.8023836730341574,0.7991109545102825,0.7999566202919476,0.7999712391690808,0.8000288385148628,1.2333944531364625,0.9711768337299806,0.8351262318005919,0.7055146968366274,0.7755902464446656,0.9469194849744376,1.0088204608472138,1.557663529592365,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
57,1.6831097602844238,72.18092884973031,0.800050635221094,0.31223347693796133,0,0.800050635221094,0.8000441820118902,0.7985594416700366,0.797974405815681,0.7999448398520075,0.7998946412314889,0.799892835249141,0.799919350316849,1.2334282228174125,0.9711897773340753,0.835458548855552,0.7065657695604093,0.7751592870631214,0.946893811792683,1.0088023267755248,1.557691605031646,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
58,1.642676830291748,72.16274756341572,0.8007459726977091,0.31242165943646794,0,0.8000390849100151,0.8000131020979436,0.8003913924931073,0.799952332416141,0.8007459726977091,0.800120999862494,0.800123032027209,0.8000513043790388,1.2334672571366412,0.9712165955330064,0.8347063446231189,0.7056712598643715,0.7751325633750014,0.9468314595639822,1.0087347592442655,1.5576130879476506,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
59,1.595520257949829,72.16917457997182,0.8002484528264254,0.3123613833895758,0,0.7999287610237997,0.7999719603762955,0.8002484528264254,0.7998058575559579,0.8001643204097652,0.8000278014264052,0.8000325441717997,0.8000387652294928,1.233497388359611,0.9712245486423561,0.8349105307463904,0.7056502363368987,0.7754939557058657,0.9469030636117396,1.0088123259207318,1.557663033180313,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
60,1.6954526901245117,72.16981888094814,0.8023260401394406,0.3123699594350007,0,0.7999616557823666,0.7999210927289743,0.8006288572834549,0.8023260401394406,0.7990700956030212,0.7999663035697165,0.7999705306311898,0.7999337234311603,1.233442467677678,0.9712075281605582,0.8350401781721256,0.7055646134234479,0.7755735991337231,0.946919516896637,1.008832845271762,1.5577007726584087,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
61,1.7038729190826416,72.1791230324286,0.800137570194606,0.31226037066627765,0,0.8000524163463189,0.800137570194606,0.7986977661098109,0.7980476234529847,0.800045812244672,0.7998989978096591,0.7999082981925942,0.8000183843826518,1.2334129080611662,0.9711596310757789,0.8353683788583888,0.7065903456808178,0.7751228433212137,0.9468995745169587,1.0088142642297715,1.557636248244352,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
62,1.7061996459960938,72.16376749165535,0.8006625702116378,0.31241294134489583,0,0.8000093295984873,0.7999794583655271,0.8003961912452445,0.7998941092562908,0.8006625702116378,0.8000485122451748,0.8000622572281784,0.8000309245894436,1.2334533149350058,0.9712431327129292,0.8346884757248002,0.7057281391687836,0.7751450371445568,0.9468398001850469,1.0087564454226674,1.5576541458573647,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
63,1.751330852508545,72.16847734708941,0.8001977458824299,0.31235867225724573,0,0.7999779805402021,0.7999416075679682,0.8001977458824299,0.7997383686309353,0.8001274510141856,0.8000611232250197,0.800052660256111,0.7999541022456552,1.233460507200119,0.9712306633870438,0.8348951608914181,0.705681432870338,0.7754660296516261,0.9468685085128768,1.0087956969102918,1.557684251991712,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
64,1.6877124309539795,72.16844426811794,0.8002729332020961,0.31236285105462813,0,0.7999891619273798,0.7999543990250364,0.8002729332020961,0.7999041400268005,0.8002139357041418,0.8000166821462316,0.7999704641642533,0.8000123762636668,1.2334435321163373,0.9711952180617318,0.8349983465666225,0.7055660401207096,0.775527800859092,0.9469046807984454,1.0088288990601437,1.5576395681109965,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
65,1.7096564769744873,72.16991567170473,0.8023446296619883,0.3123731967667754,0,0.7999830710178016,0.8000387182818943,0.800616581360015,0.8023446296619883,0.7989991470483206,0.7999650387628077,0.8000309323453745,0.8000544454200134,1.2334351770222285,0.971167538406217,0.8351407832994184,0.7055237679071493,0.7756314965379408,0.9469145535499156,1.0088102761822317,1.557651616709742,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
66,1.6878714561462402,72.1809821556716,0.8000565641217916,0.31223690488717554,0,0.8000461584641003,0.8000360445720223,0.798571064784498,0.7980044141838512,0.8000565641217916,0.7998758342912505,0.7998234704136873,0.7998885184310716,1.2334221265208818,0.971191039617791,0.8354626159494001,0.7065576378780698,0.7751463133674874,0.9468938627347234,1.0088297792246566,1.5577046210825582,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
67,2.1104798316955566,72.16276510716237,0.8006277423693793,0.3124137071392824,0,0.8000307454472974,0.8000053684504478,0.8003767973288259,0.7999182575137993,0.8006277423693793,0.8001235742304788,0.8001230445183058,0.8000560064260234,1.233457709565224,0.9712129184711502,0.8347164772286716,0.7056763901277942,0.7751737167865348,0.9468203803924878,1.008718474034915,1.55759608648563,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
68,1.6224803924560547,72.16843004479978,0.8002572056397177,0.3123622358402049,0,0.7999287610237997,0.7999719603762955,0.8002572056397177,0.7998196987089162,0.8001688340155609,0.8000283728601749,0.8000325441717997,0.8000387652294928,1.2334814115708508,0.9712161771639172,0.8349130515655133,0.7056403377886803,0.7754778476525698,0.9468935070174306,1.00879604733413,1.557650608604375,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
69,1.7645580768585205,72.16920588017346,0.8023400752202883,0.3123753244023991,0,0.7999754188177407,0.7999369628584405,0.8006405799804521,0.8023400752202883,0.7990810206437895,0.7999831084176916,0.8000404455682257,0.7999593291227909,1.2334264916002742,0.9711991568288275,0.8350472667814737,0.7055608203737153,0.7755596770519434,0.9469102983156027,1.008816566354052,1.557688347781445,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
70,1.7126710414886475,72.17943179589571,0.8001218662780977,0.3122549937328038,0,0.8000384858910904,0.8001218662780977,0.7986871574159145,0.798033600763818,0.8000328723116756,0.7998809225660028,0.7998389456171233,0.7999919956910403,1.233407542174403,0.9711608933171203,0.8353815883826182,0.706592736243817,0.7751142249689934,0.946900301557326,1.0088420677035908,1.5576487524367433,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
71,1.8721027374267578,72.16314700067251,0.8007001883747852,0.3124111929528857,0,0.8000249878666464,0.7999973993299095,0.8003242316400191,0.7998567300256656,0.8007001883747852,0.8000995243675507,0.8000489240649731,0.800025697515849,1.2334372101671145,0.9712348631693095,0.8346961355556246,0.7057243341082909,0.7751301498417354,0.9468298300209756,1.0087405186806944,1.5576409599980776,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
72,2.421013832092285,72.16780140899651,0.8002271313833219,0.3123633058331715,0,0.799993805248856,0.7999639914237401,0.8002271313833219,0.7997763939243249,0.8001491724892739,0.8000369198060696,0.8000404040753558,0.8000426849681873,1.2334564732699425,0.9712332845058973,0.8348652823662176,0.7056611409162692,0.7754693605416508,0.9468887254209823,1.0087713634848672,1.557665977187613,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
73,2.8755555152893066,72.16884933596488,0.8023685618291692,0.31238140478029186,0,0.7999675798806543,0.7999288259796459,0.8007049769619429,0.8023685618291692,0.7990754471372835,0.7999933372962851,0.8000497528884066,0.7999632487090932,1.2334516976725056,0.9712114265510278,0.8349837974327622,0.7055625220922213,0.775541659725943,0.9469105747635523,1.0087968375312342,1.5577075327642895,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
74,3.1349029541015625,72.17951607570708,0.8001218662780977,0.31225328481981096,0,0.8000384858910904,0.8001218662780977,0.7986688639450389,0.7980070915053776,0.8000219101682913,0.7998803512026615,0.7998365716566682,0.7999919956910403,1.233426704765477,0.9711682234123767,0.8353517001457532,0.7066070023784212,0.7750935164374083,0.9469066316481747,1.008828206629036,1.5576717529126118,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
75,3.0709733963012695,72.16295429040012,0.800671000359328,0.31241744668163046,0,0.800021792085895,0.7999951609581087,0.8003991582907996,0.7998962367668803,0.800671000359328,0.8000653177744561,0.8001298007787185,0.8000565315197643,1.2334563732191193,0.9712421938228731,0.834656720916605,0.7057268754425464,0.775104130455775,0.9468358214983819,1.0087251621774636,1.5576639603588818,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
76,3.030707597732544,72.16844696618526,0.8002391093980646,0.3123657608413058,0,0.7999846853548267,0.7999495764012822,0.8002019668392735,0.7997586002102911,0.8002391093980646,0.8000567063831073,0.800050831693293,0.7999475692491358,1.23347317296114,0.9712392563968341,0.8348649460104333,0.7056811076286118,0.7754291899245578,0.9468744747537791,1.0088069954971908,1.5577189960532323,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
77,3.2396724224090576,72.16899063894577,0.8002591581603488,0.3123548780985827,0,0.7999822903588026,0.7999466656524795,0.8002591581603488,0.7998700540865515,0.8000958964517746,0.8000183983346757,0.7999704767009325,0.8000176033049787,1.2334613665836556,0.9712086480352567,0.8349703304069119,0.7055746380842474,0.7755450726788358,0.9469080333954788,1.0088390451020577,1.5576679508178584,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
78,3.2024905681610107,72.16972017212198,0.8023604369095525,0.3123736857606386,0,0.7999605416658209,0.8000073125383479,0.800617107005614,0.8023604369095525,0.7991000120043921,0.7999704335855139,0.7999747332742482,0.7999355546395867,1.23344771398476,0.9711762737980385,0.8351055737661458,0.7055173339962149,0.7755915551917488,0.9469189218522949,1.0088204299415329,1.5576850883828544,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
79,2.9257521629333496,72.17989853508209,0.800137570194606,0.3122497436815075,0,0.800052082869984,0.800137570194606,0.7986579077312429,0.7980399293506152,0.7999551240037572,0.7998928992454934,0.7999013780139475,0.8000183843826518,1.2334172953647031,0.9711807124003791,0.8354276672036448,0.7065581647183984,0.7751552907610192,0.9469014237289647,1.0088044989483227,1.5576223473972721,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
80,3.3393969535827637,72.16390302553238,0.8006914471412789,0.31240383874079203,0,0.8000248211293572,0.7999076542741365,0.8003557039758602,0.799907734907595,0.8006914471412789,0.8000270355832172,0.800043273856606,0.8000204716355122,1.2334574453100973,0.9712642158501307,0.8347269040703573,0.705692599767931,0.7751335495948218,0.9468380400683868,1.008742317508807,1.5576402448505609,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
81,3.104910373687744,72.16793998109654,0.8002484528264254,0.3123613833895758,0,0.7999287610237997,0.7999719603762955,0.8002484528264254,0.7998058575559579,0.8001643204097652,0.8000278014264052,0.8000325441717997,0.8000387652294928,1.2334765801893515,0.9712081582882444,0.8349124763694418,0.7056519055223516,0.7754685270179322,0.9468540390175276,1.0087696001153073,1.5576601745026555,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
82,3.177358388900757,72.16858426967912,0.8023331870597651,0.312379685911592,0,0.79998323775324,0.7999471699803772,0.8006329508176862,0.8023331870597651,0.7991130340294785,0.8000464772185678,0.8000382358837007,0.7999588040385013,1.233421660433889,0.9711911380936836,0.8350421240972992,0.7055662824063634,0.775548167834257,0.946870491450579,1.00879011859729,1.5576979139114906,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
83,3.1717610359191895,72.17922681849008,0.8001377383129817,0.3122595324363226,0,0.8000524163463189,0.8001377383129817,0.7986901217017737,0.7980357260021324,0.8000393564913674,0.7998971554116903,0.7999064822434321,0.8000183843826518,1.2334087386099943,0.9711590705643817,0.8353724619693302,0.7065951687313117,0.7751182398134011,0.9468979963923208,1.0088142260858233,1.5576578071219356,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
84,3.0452816486358643,72.16373717688803,0.800653757532616,0.312409989467116,0,0.7999925573475176,0.7999569061849661,0.8003839892789147,0.7998818371392793,0.800653757532616,0.8000724291690978,0.8000754278772628,0.7999397289900267,1.2334491453472418,0.9712426741968919,0.8346885643075368,0.705727702158213,0.7751373060223472,0.9468371318081893,1.0087552623088123,1.5576757049826648,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
85,3.2359187602996826,72.1676055512414,0.8002498675283011,0.31236873122364195,0,0.8000016242689032,0.7999717248766235,0.800214968235028,0.7997708732039419,0.8002498675283011,0.8000319315601666,0.8000385755042704,0.8000387652294928,1.233443407763902,0.9712165151017951,0.834888883969991,0.7056755829056025,0.775454025930237,0.9468799934498943,1.0088028174763832,1.557617028302696,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
86,2.985247850418091,72.1690015978188,0.8001860565858105,0.31234796649115265,0,0.7999888284559828,0.7999548026272921,0.8001860565858105,0.7998295402043897,0.800096889715382,0.8000087407670764,0.7999593537011049,0.8000136836146666,1.233444659916259,0.9711993518100515,0.8350010555886356,0.7055745271647478,0.7755751264182185,0.9468988905470701,1.008827139399754,1.5576547666661733,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
87,3.0734097957611084,72.1691497259614,0.8024001067226917,0.3123817575071297,0,0.799992357640936,0.8000487578910654,0.800655149193238,0.8024001067226917,0.7990554632888263,0.8000299627611487,0.8000320110616262,0.8000544454200134,1.2334360477404396,0.971171917023128,0.8350981539921049,0.7054993571086926,0.7756220922015034,0.9469040634362245,1.008801511218853,1.55766808813343,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
88,1.963869571685791,72.18130553066848,0.8000221605083752,0.31223150309374653,0,0.8000221605083752,0.8000088466850334,0.7986379333854999,0.7980215291062263,0.7999073536654824,0.7998265436289533,0.7998362568510482,0.7998981896725845,1.233430156264715,0.971201512207213,0.8354401001682688,0.7065576532023495,0.7751642149889523,0.9469217958489016,1.0088216942234431,1.5577210930667422,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
89,1.5951790809631348,72.16250503793151,0.8007350000131719,0.31241997812294936,0,0.8000379707461587,0.8000131020979436,0.8003741874925193,0.7999257912602676,0.8007350000131719,0.8001200154145487,0.8001212159114738,0.8000513043790388,1.2334472396642826,0.9712068821533894,0.8347288970002351,0.7056839633575783,0.7751193299119723,0.9468191398374184,1.0087184519478538,1.5576219730076752,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
90,1.6577107906341553,72.16865043890064,0.8001623499025773,0.31235153505516766,0,0.7999185474089798,0.7999579488824334,0.8001623499025773,0.7997519167165297,0.8001546293434585,0.8000420604061672,0.8000364073337733,0.7999454809079823,1.233476511484306,0.971214835183198,0.8349241126957988,0.705651233409097,0.7754754003605315,0.9468901603946498,1.008794872401962,1.5576719185252392,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
91,1.587740421295166,72.16787580917051,0.8023768622330346,0.3123754240559463,0,0.799978594461573,0.7999432408123252,0.8006697418087371,0.8023768622330346,0.7990962511366366,0.7999421011949126,0.7999591768107318,0.8000241365342478,1.2334137178231668,0.9711893097649376,0.835008831351021,0.7055418207372414,0.7755503448930479,0.9469150520101136,1.0088178271092298,1.557618841738577,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
92,1.660944938659668,72.17842464747156,0.800137570194606,0.31226037066627765,0,0.8000524163463189,0.800137570194606,0.7986977661098109,0.7980476234529847,0.800045812244672,0.7998989978096591,0.7999082981925942,0.8000183843826518,1.2333972166452085,0.9711548573172496,0.8353583565541588,0.7065899305544517,0.7751122806788739,0.9468807862288444,1.0087920876335466,1.557642338938901,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
93,2.3117709159851074,72.16306920608604,0.8007055274578478,0.3124226619787125,0,0.8000310789224284,0.8000053684504478,0.8004002876456989,0.7999013163610245,0.8007055274578478,0.800128688985463,0.8001281492570179,0.8000560064260234,1.233437623004994,0.9712383585439457,0.8346784615776853,0.7057277245489695,0.7751344741997807,0.946821013082969,1.0087342700974635,1.5576602366218972,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
94,1.6149885654449463,72.1691104800625,0.8001881922959525,0.312357831257579,0,0.7999768664137321,0.7999416075679682,0.8001881922959525,0.7997256694059947,0.8001209940757275,0.8000611232250197,0.800052660256111,0.7999541022456552,1.2334615817001224,0.9712416173220713,0.834887281250373,0.7056841971864791,0.7754762733592008,0.9468971664802118,1.0088150629394894,1.5577147609861548,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
95,1.6918973922729492,72.1689297989346,0.8002675825049945,0.3123505700651248,0,0.7999731705291153,0.799936458531895,0.8002675825049945,0.7998796183099773,0.8000658151872007,0.799955888488692,0.7999721283458372,0.8000181283982013,1.2334437477064297,0.9712061715969925,0.8349854808468231,0.7055632029583576,0.7755349158810405,0.9469333398605724,1.0088482657267288,1.5576700762302553,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
96,1.6978986263275146,72.16925329206478,0.8023793316115546,0.31237973691616133,0,0.7999694746532949,0.8000186392575853,0.8006277888268594,0.8023793316115546,0.7991409849420196,0.800035357865267,0.7999748977015473,0.7999350295567192,1.2334230648044817,0.9711676016807577,0.8351251230384475,0.705510117401614,0.7755668171158339,0.9469072331976166,1.0088306918080006,1.5576877250198853,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
97,1.6865625381469727,72.18013901566172,0.8001342123858418,0.3122516660264806,0,0.8000500212632993,0.8001342123858418,0.7986610181016358,0.798055874890472,0.8000322806962018,0.79982724759753,0.7999021028554792,0.8000149897823455,1.2333995331378023,0.9711789153326865,0.8354527994267431,0.7065592689794922,0.775150427381851,0.9469281585840991,1.0088148643273043,1.557624472731143,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
98,1.7153043746948242,72.16419753307873,0.8006097667737195,0.3124010448849245,0,0.8000272362353836,0.7999114152708552,0.8003430396310137,0.799877939559229,0.8006097667737195,0.8000935515692604,0.800041990945983,0.8000262226072747,1.2334380932645523,0.9712603804822528,0.8347536393171368,0.7057007442193717,0.7751660663790116,0.9468259185126228,1.0087531392681994,1.557639065513532,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5
